mol_id,smiles,antibacterial
4631,NC(CCCCNC(=O)CNC(=O)c1cccc(O)c1O)C(=O)NC(CCCCNC(=O)c1cccc(O)c1O)C(=O)NC(Cc1ccccc1)C(=O)O,
4632,NC(CCCCNC(=O)CNC(=O)c1cccc(O)c1O)C(=O)NC(CCCCNC(=O)c1cccc(O)c1O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,
4633,NC(CCCCNC(=O)c1cccc(O)c1O)C(=O)NC(CCCCNC(=O)c1cccc(O)c1O)C(=O)NC(Cc1ccccc1)C(=O)O,
4634,NC(CCCCNC(=O)c1cccc(O)c1O)C(=O)NC(CCCCNC(=O)c1cccc(O)c1O)C(=O)NC(CC1=CNC2C=CC=CC12)C(=O)O,
4635,CCCCCCCCCCCC(O)CC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,
4636,CCCCCCC=CCCCCCC(O)CC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,
4637,CCCCCCCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,
4638,CCCCCCC=CCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,
4639,CCCCCCCCCCCCCC(O)CC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,
4640,CCCCCCCCCCC=CCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,
4641,CCCCCCCCCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,
4642,CCCCCCCCC=CCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,
4643,O=CN(O)CCCC(NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C1COC(c2ccccc2O)=N1)C(=O)NC1CCCN(O)C1=O,
4644,CC(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC1CCCN(O)C(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCNO)NC1=O,
4645,CC(O)C(NC(=O)CC(O)CC(O)C1COC(c2ccccc2O)=N1)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC1Cc2cc(O)c(O)cc2[N+](C)(C)C1,
4646,CC(O)C(NC(=O)CC(O)CC1OC(c2ccccc2O)=NC1CO)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC1Cc2cc(O)c(O)cc2[N+](C)(C)C1,
4647,CC(O)C(NC(=O)CC(O)CC(O)C(CO)NC(=O)c1ccccc1O)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC1Cc2cc(O)c(O)cc2[N+](C)(C)C1,
4648,O=C(C1CSC(c2cccc(O)c2O)=N1)N(O)CCc1c[nH]cn1,
4649,CCCCCCC=CCCCC(=O)NC(C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O,
4651,CC(=CC(=O)N(O)CCCC1NC(=O)CNC(=O)C(C)NC(=O)C(CO)NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC1=O)CCO,
4652,CC(=O)N(O)CCCC1NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC1=O,
4653,CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC1=O,
4654,CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC1=O,
4655,CC(=O)OCCC(C)=CC(=O)N(O)CCCC1NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC1=O,
4656,CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C(C)=O)NC1=O,
4657,CC(=O)N(O)CCCC1NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC1=O,
4658,CC(=O)N(O)CCCC1NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC(=O)C(CCCN(O)C(C)=O)NC1=O,
4659,CC(=CC(=O)N(O)CCCC1NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC1=O)CCO,
4660,CC(=CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(=O)CC(C)(O)CCO)NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC1=O)CCO,
4661,CC(=CC(=O)N(O)CCCC1NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC(=O)C(CCCN(O)C(=O)CC(C)(O)CCO)NC1=O)CCO,
4662,CC(=CC(=O)N(O)CCCC1NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C(=O)CC(C)(O)CCO)NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC1=O)CCO,
4664,O=C(O)C(O)CCNC(CCNC(CCO)C(=O)O)C(=O)O,
4665,O=C(NCCCCC(NC(=O)c1cccc(O)c1O)C(=O)O)c1cccc(O)c1O,
4667,CC(=CC(=O)N(O)CCCC(N)C(=O)NC(CCCN(O)C(=O)C=C(C)C(=O)O)C(=O)NC(CCCN(O)C(=O)C=C(C)CC(=O)O)C(=O)O)CC(=O)O,
4668,CC(O)C(NC(=O)C(CCCNC(=N)N)NC(=O)c1cccc(O)c1O)C(=O)O,
4671,CC(=CC(=O)N(O)CCCC(N)C(=O)O)CCO,
4673,CC(=O)NC(CCCN(O)C(=O)C=C(C)CCO)C(=O)OCCC(C)=CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC1=O,
4680,CC(=CC(=O)NCCCC(NC(=O)C(N)CCCN(O)C(=O)C=C(C)CCO)C(=O)NC(CCCN(O)C(=O)C=C(C)CCO)C(=O)O)CCO,
4700,CC(O)C(NC(=O)C(CCCNC(=N)N)NC(=O)c1cccc(O)c1O)C(=O)OC(C)C(NC(=O)C(CCCNC(=N)N)NC(=O)c1cccc(O)c1O)C(=O)O,
4701,NCCCCC(NC(=O)c1cccc(O)c1O)C(=O)NC(COC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)c1cccc(O)c1O)C(=O)O,
4702,CC(=CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC1=O)CCO,
4703,CC(=CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(=O)C=C(C)CCOC(=O)C(CCCN(O)C(=O)C=C(C)CCO)N(C)C)NC1=O)CCO,
4704,CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(=O)C=C(C)CCOC(=O)C(CCCN(O)C(=O)C=C(C)CCO)N(C)C)NC1=O,
4705,CC(=O)N(O)CCCC(C(=O)OCCC(C)=CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC1=O)N(C)C,
4707,CC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(C)=O)NC1=O,1
4710,CC(=CC(=O)N(O)CCCC1NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C(=O)C=C(C)CC(=O)O)NC(=O)C(CCCN(O)C(=O)C=C(C)CC(=O)O)NC1=O)CC(=O)O,
4711,CC(=O)N(O)CCCC1NC(=O)CNC(=O)CNC(=O)C(C)NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCN(O)C(C)=O)NC1=O,
4712,CC(=O)N(O)CCCC1NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCN(O)C(C)=O)NC1=O,
4713,CC(=O)N(O)CCCC1NC(=O)CNC(=O)C(CO)NC(=O)CNC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCN(O)C(C)=O)NC1=O,
4718,CC(=O)NC(CCCN(O)C=O)C(=O)NC(CO)C(=O)N(O)CCCC1NC(=O)C(CCCN(O)C=O)NC1=O,
4719,CC(=CC(=O)N(O)CCCC(N)C(=O)OCCC(C)=CC(=O)N(O)CCCC(N)C(=O)O)CCO,
4720,CC(=CC(=O)N(O)CCCC(N)C(=O)OCCC(C)=CC(=O)N(O)CCCC(N)C(=O)OCCC(C)=CC(=O)N(O)CCCC(N)C(=O)O)CCO,
4721,N=C(N)NCCCC(NC(=O)c1cccc(O)c1O)C(=O)NCC(=O)NCC(=O)NC1CCCN(O)C(=O)C(NC(=O)CNC(=O)CNC(=O)C(CCCNC(=N)N)NC(=O)c2cccc(O)c2O)COC1=O,
4722,N=C(N)NCCCC(NC(=O)c1cccc(O)c1O)C(=O)NCC(=O)NCC(=O)CC(CO)C(=O)N(O)CCCC(NC(=O)CNC(=O)CNC(=O)C(CCCNC(=N)N)NC(=O)c1cccc(O)c1O)C(=O)O,
4723,N=C(N)NCCCC(NC(=O)c1cccc(O)c1O)C(=O)NCC(=O)NCC(=O)NC(CCCNC(=O)C(CO)NC(=O)CNC(=O)CNC(=O)C(CCCNC(=N)N)NC(=O)c1cccc(O)c1O)C(N)=O,
4724,O=C(CNC(=O)C(CCCNC(=O)c1cccc(O)c1O)NC(=O)c1c(O)ccc2ocnc12)NC1CCCN(O)C1=O,
4725,NC(CCCNC(=O)c1cccc(O)c1O)C(=O)NCC(=O)NC1CCCN(O)C1=O,
4726,CC(=O)NC(CCCN(O)C(=O)C=C(C)C(O)CO)C(=O)OCCC(C)=CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC1=O,
4727,CC(=O)NC(CCCN(O)C(C)=O)C(=O)OCCC(C)=CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(=O)C=C(C)C(O)CO)NC1=O,
4728,CC(=O)NC(CCCN(O)C(=O)C=C(C)C(O)CO)C(=O)OCCC(C)=CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(C)=O)NC1=O,
4729,CC(=O)NC(CCCN(O)C(C)=O)C(=O)OCCC(C)=CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC1=O,
4730,CC(=O)NC(CCCN(O)C(=O)C=C(C)CCO)C(=O)OCCC(C)=CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(C)=O)NC1=O,
4731,O=C(CNC(=O)C(CCCNC(=O)c1cccc(O)c1O)NC(=O)c1cccc(O)c1O)NC1CCCN(O)C1=O,
4732,NCCCCC(NC(=O)c1cccc(O)c1O)C(=O)NC(COC(=O)C(COC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)c1cccc(O)c1O)NC(=O)C(CCCCN)NC(=O)c1cccc(O)c1O)C(=O)O,
4735,CC1NC(=O)C(CCCN(O)C(=O)CC(=O)O)NC(=O)C(CCCN(O)C(=O)CC(=O)O)NC(=O)C(CCCN(O)C(=O)CC(=O)O)NC(=O)CNC(=O)CNC1=O,
4737,CC(=O)N(CCCC(NC(=O)C(CCCNC(=N)N)NC(=O)c1cccc(O)c1O)C(=O)O)OC(=O)c1cccc(O)c1O,
4738,O=C(O)C(O)CCNC(C(=O)O)C(O)CN1CCC1C(=O)O,
4742,COC(=O)C(CCCCN(O)C(=O)C=Cc1ccccc1)NC(=O)CC(O)(CC(=O)NC(CCCCN(O)C(=O)C=Cc1ccccc1)C(=O)OC)C(=O)O,
4743,COC(=O)C(CCCCN(O)C(=O)C=Cc1ccccc1)NC(=O)CC(O)(CC(=O)NC(CCCCN(O)C(=O)C=Cc1ccccc1)C(=O)O)C(=O)O,
4744,O=C(CC(O)(CC(=O)NC(CCCCN(O)C(=O)C=Cc1ccccc1)C(=O)O)C(=O)O)NC(CCCCN(O)C(=O)C=Cc1ccccc1)C(=O)O,
4746,CC(=O)NC(CCCN(O)C(C)=O)C(=O)OCCC(C)=CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(C)=O)NC1=O,
4751,CCCCCCCCCCCCCCCC(=O)NC(CCCN(O)C(=O)C=C(C)CCO)C(=O)OCCC(C)=CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC1=O,
4766,CC(NCCNC(CCCCNC(=O)CC(O)C(=O)O)C(=O)O)C(=O)O,
4768,CC(=O)NCCCC1NC(=O)C(CCCNC(C)=O)NC1=O,
4769,CC(=O)NCCCC1NC(=O)CNC(=O)C(CO)NC(=O)C(C)NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCN(O)C(C)=O)NC1=O,
4778,CC(OC(=O)c1cccc(O)c1O)C(N)C(=O)NCCCNC(=O)c1cccc(O)c1O,
4779,CC1(O)CC(c2ccccc2O)=NC1C(N)=O,
4784,CCCCCCCCCCC(=O)NC(C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NC(CCCN(O)C(=O)CC(C)O)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O)C(C)O)C(O)C(=O)O,
4785,CC(=O)N(O)CCCC1NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCN(O)C(C)=O)NC1=O,
4786,CN1C(C2CSC(c3ccccc3O)=N2)SCC1(C)C(=O)O,
4788,CC(O)C(NC(=O)C(CCCNC(=N)N)NC(=O)c1cccc(O)c1O)C(=O)OC(C)C(NC(=O)C(CCCNC(=N)N)NC(=O)c1cccc(O)c1O)C(=O)OC(C)C(NC(=O)C(CCCNC(=N)N)NC(=O)c1cccc(O)c1O)C(=O)O,
4790,CNC(CCCN(O)C(=O)C(CO)NC(=O)C(CCCN(O)C=O)NC)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O,
4791,N=C(N)NCCCC(NC(=O)c1cccc(O)c1O)C(=O)NC(CO)C(=O)O,
4807,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].O.[Na+],3
4812,COC1(CC(=O)CSC(F)F)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3CCO)COC21.[Na+],3
4818,O=C([O-])C1=C(C[n+]2ccc(CCS(=O)(=O)[O-])cc2)CSC2C(NC(=O)C(NC(=O)c3[nH]cnc3C(=O)O)c3ccccc3)C(=O)N12.[Na+],4
4830,Cc1oc(=O)oc1COC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C.Cl,5
4832,CCN1CCN(C(=O)NC(C(=O)NC2(OC)C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CSC32)C(C)O)C(=O)C1=O.[Na+],3
4834,O.O.O.O.O.[H]C1(C(C)O)C(=O)N2C(C(=O)[O-])=C(C3CCCO3)SC21[H].[H]C1(C(C)O)C(=O)N2C(C(=O)[O-])=C(C3CCCO3)SC21[H].[Na+].[Na+],3
4852,O.O.O.O.[H]C12SC(C)(C)C(C(=O)O)N1C(=O)C2NC(=O)Cc1ccccc1.[H]C12SC(C)(C)C(C(=O)O)N1C(=O)C2NC(=O)Cc1ccccc1.c1ccc(CNCCNCc2ccccc2)cc1,3
4858,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)[O-].O.[Na+],3
4860,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O.Cl.Cl,1
4866,[H]C12SC(C)(C)C(C(=O)O)N1C(=O)C2NC(=O)COc1ccccc1.[H]C12SC(C)(C)C(C(=O)O)N1C(=O)C2NC(=O)COc1ccccc1.c1ccc(CNCCNCc2ccccc2)cc1,3
4879,CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1.O.O.O,3
4899,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O.CCO.O=S(=O)(O)O,
4907,CC1(C)SC2C(NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2C1C(=O)O.[K+],3
4909,O=C([O-])C1=C(C[n+]2ccc(CCS(=O)(=O)O)cc2)CSC2C(NC(=O)C(NC(=O)c3[nH]cnc3C(=O)O)c3ccccc3)C(=O)N12,3
4912,CC(C)(CO)C(O)C(=O)NCCC(=O)[O-].CC(C)(CO)C(O)C(=O)NCCC(=O)[O-].O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl.O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl.O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl.O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl.[Ca+2],5
4913,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)O)CC5C=CCCCCCC(NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1,
4915,[H]C12SC(C)(C)C(C(=O)O)N1C(=O)C2NC(=O)c1c(-c2ccccc2Cl)noc1C.[H]C12SC(C)(C)C(C(=O)O)N1C(=O)C2NC(=O)c1c(-c2ccccc2Cl)noc1C.c1ccc(CNCCNCc2ccccc2)cc1,3
4918,[H]C12CC(=O)N1C(C(=O)O)C(C)(C)S2(=O)=O.[H]C12CC(=O)N1C(C(=O)O)C(C)(C)S2(=O)=O.c1ccc(CNCCNCc2ccccc2)cc1,5
4919,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,5
4921,CCC(CC)C(NC(C)=O)C1C(NC(=N)N)CC(C(=O)O)C1O.O.O.O,
4923,CNCC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(CCC(C)C)C(=O)NC(C)(C)C)C(C)(C)C.Cl,
4938,CCCCCCCCCCCCCCCCNC(=O)C(N)CCCCN,1
4954,CC(C)c1ccc2c(c1)CCC1C(C)(CNCCNCC3(C)CCCC4(C)c5ccc(C(C)C)cc5CCC34)CCCC21C.[H]C12SC(C)(C)C(C(=O)O)N1C(=O)C2NC(=O)COc1ccccc1.[H]C12SC(C)(C)C(C(=O)O)N1C(=O)C2NC(=O)COc1ccccc1,1
4955,CC(=O)C=C(C)NC1CO[N-]C1=O.CC(=O)C=C(C)NC1CO[N-]C1=O.O.[Na+].[Na+],1
4959,CCC1CCNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1.Cl.O,4
4961,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C.CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,4
4974,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CCS(=O)C3)SC12,3
4976,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)[O-].O.[Na+],3
4981,CCCCCCCCCCCCCCCCCC(=O)OCC(CCOC(=O)C(N)C(C)C)Cn1cnc2c(=O)nc(N)[nH]c21,
4990,Nc1ccc(S(=O)(=O)c2ccc(NCC(=O)[O-])cc2)cc1.[Na+],4
4993,O=C1NOCC1N=Cc1ccc(C=NC2CONC2=O)cc1,1
5011,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)[O-].Clc1ccc(Cn2c(CN3CCCC3)[nH+]c3ccccc32)cc1,2
5012,COC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(Cl)c(Cl)c1.[KH],3
5024,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],3
5053,COC1(NC(=O)C(C(=O)[O-])c2ccsc2)C(=O)N2C(C(=O)[O-])C(C)(C)SC21.[Na+].[Na+],3
5054,CSCC(C=O)NC(=O)C(N)C(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(S(C)(=O)=O)cc1,4
5055,CS(=O)(=O)c1ccc(C(O)C(COC(=O)CN)NC(=O)C(Cl)Cl)cc1.Cl,4
5064,Cc1oc(=O)oc1COC(=O)C1=C(C2CCCO2)SC2C(C(C)O)C(=O)N12,3
5065,NC(CCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O,3
5083,CCC(CC)C(=O)OCOC(=O)C1=C(SC2CCS(=O)C2)SC2C(C(C)O)C(=O)N12,4
5091,CC(=O)OCOC(=O)C1=C(COC(N)=O)SC2C(C(C)O)C(=O)N12.O,4
5093,CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2CC(OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O,
5094,CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2CC(OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O.[NaH],
5098,CCC1CC1(NC(=O)C1CCC2OC(=O)N3Cc4cccc(c4C3)CCCCC(C)(C)COC(=O)NC(C(C)(C)C)C(=O)N21)C(=O)NS(=O)(=O)C1CC1,
5102,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)C(CC(=O)N1CCCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,
5107,CCC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(C)C)n3)nc3c(Cl)c(OCCN4CCOCC4)ccc23)CN1C(=O)C(NC(=O)OC1CC2CC2C1)C(C)(C)C)C(=O)O,
5113,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(=O)C(C)C)n3)nc3c(Br)c(OC)ccc23)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)[O-].[Na+],
5116,CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21.Cl.O,
5117,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1.O,5
5124,Cc1cnc(C(=O)NC2CCCCCC=CC3CC3(C(=O)NS(=O)(=O)C3CC3)NC(=O)C3CC(Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1.O.O,
5125,COC(=O)NC(C(=O)N1CCCC1C(=O)Nc1ccc(C2CCC(c3ccc(NC(=O)C4CCCN4C(=O)C(NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C.COC(=O)NC(C(=O)N1CCCC1C(=O)Nc1ccc(C2CCC(c3ccc(NC(=O)C4CCCN4C(=O)C(NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C.O.O.O.O.O.O.O.O.O,
5130,COC(=O)NC(C(=O)N1CCCC1C1=NCC(c2ccc3c(c2)OC(c2ccccc2)n2c-3cc3cc(-c4cnc(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)[nH]4)ccc32)=N1)C(C)C,
5132,CNC1C(O)C(OC2C(NC(=O)C(O)CCN)CC(N)C(OC3OC(CNCCO)=CCC3N)C2O)OCC1(C)O.O=S(=O)(O)O,4
5133,COC(=O)NC(C(=O)N1CCCC1c1ncc(-c2ccc(-c3csc4c(-c5ccc6nc(C7CCCN7C(=O)C(NC(=O)OC)C(C)C)[nH]c6c5)csc34)cc2)[nH]1)c1ccccc1,
5140,CC(c1nc(-c2ccc(C#N)cc2)cs1)C(Cn1cncn1)(OCOP(=O)(O)O)c1ccc(F)cc1F.CCO.NCCCCC(N)C(=O)O,
5142,CC(C)(C)C1NC(=O)OC2CCCC2OCC=CC(F)(F)c2nc3ccccc3nc2OC2CC(C(=O)NC3(C(=O)NS(=O)(=O)C4(C)CC4)CC3C(F)F)N(C2)C1=O.O,
5150,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)C(O)c5ccc(O)c(OS(=O)(=O)[O-])c5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)no2)cc1.O.O.[Na+],
5155,CC(=O)[O-].CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)NC4CC(O)C(OCC[N+](C)(C)C)NC(=O)C5C(O)C(C)CN5C(=O)C(C(C)O)NC(=O)C(C(O)C(O)c5ccc(O)cc5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)cc2)cc1,
5158,COC(=O)NC(C(=O)N1CCCC1c1nc(-c2cc(F)c3c(c2)OC(c2cnc(C4CC4)s2)n2c-3cc3cc(-c4c[nH]c(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C,
5162,O=C(O)C1C2CCC(CC2)C1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,
5166,NCCONC(=O)C1CCC2CN1C(=O)N2OS(=O)(=O)O,3
5167,Cl.Cl.O.O=C(O)C1C2CCC(CC2)C1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F.O=C(O)C1C2CCC(CC2)C1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,
5174,CC1=CC2CN(C(=O)N2OS(=O)(=O)O)C1C(N)=O,3
5175,CC1=CC2CN(C(=O)N2OS(=O)(=O)[O-])C1C(N)=O.[Na+],2
5181,CCOC(=O)C(C)NP(=O)(COC1C=C(F)C(n2cnc3c(N)ncnc32)O1)Oc1ccccc1,
5182,CCOC(=O)C(C)NP(=O)(COC1C=C(F)C(n2cnc3c(N)ncnc32)O1)Oc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,
5186,CC(O)CC(=O)NC1CCOC1=O,
5187,CCCCCCCC(O)CC(=O)NC1CCOC1=O,
5188,CCCCCC(O)CC(=O)NC1CCOC1=O,
5189,CCCCCCCCCCCC(O)CC(=O)NC1CCOC1=O,
